"estErrorRecur" "sigma2Forecast"
"87" 0.0167858564756232 0.00024946340999259
"88" -0.00783760440065525 0.000258795752613683
"89" 0.0121979849919195 0.000252578372594315
"90" 0.00855584724905296 0.000257101024646836
"91" 0.00732782093512331 0.000252169317754256
"92" 0.010543845561604 0.00025138579207771
"93" 0.014993840222359 0.000250325821026149
"94" -0.00938642879298822 0.000256148782485212
"95" -0.0011986555129299 0.00025137473607117
"96" 0.00269582477407362 0.000247183477681673
"97" -0.0270749792768361 0.000244690024697003
"98" -0.0209153389666163 0.000264885519054459
"99" 0.0030558356445233 0.000272621461011394
"100" 0.0125863339471821 0.000258119397221061
"101" 0.00831298173368322 0.000256122642891658
"102" -0.00236475441452527 0.000249552608772193
"103" 0.0114261041652362 0.000246191826944241
"104" 0.00484419407029523 0.000248942607763451
"105" 0.00843439405127247 0.000245116284111709
"106" -0.00579240287294048 0.000245449064028841
"107" 0.00403152954263619 0.000243277530281728
"108" -0.00259247851669316 0.00024233750375893
"109" 0.0102591163881285 0.000240206378367763
"110" 0.0181876729130177 0.000243001088947925
"111" 0.0142116114488002 0.000249297310982848
"112" 0.0332246147901561 0.000250688982186396
"113" 0.0287015742477932 0.000331924505425041
"114" 0.0325069958819816 0.000444202050228702
"115" -0.0049931060628245 0.000778568737576942
"116" 0.0970575768224627 0.000602496010575171
"117" 0.0611922061916484 0.00100704093594767
"118" -0.0774928378403996 0.00101709058299679
"119" -0.0262268312505051 0.00102340439436683
"120" 0.0417363252557137 0.00102271373255335
"121" -0.0481137203754158 0.00102155913187217
"122" 0.0172228611897592 0.000986240533908346
"123" -0.0107492413708677 0.000851299426612877
"124" -0.0129283874812338 0.000702871129389147
"125" 0.0278096303177844 0.000540526649302951
"126" 0.0123186527105484 0.000574180043488135
"127" 0.028712124798033 0.000532401279276209
"128" 0.0466960345037228 0.000730201203197075
"129" -0.0392335961675077 0.00101836463157253
"130" 0.0374966733233806 0.000978441755703111
"131" -0.0338940817284497 0.00101362815528126
"132" -0.0125543282988278 0.000942211091452521
"133" 0.0186355323620853 0.000831125108287932
"134" -0.0171080791945599 0.000768693714160291
"135" -0.0333983266785614 0.00058011835899283
"136" -0.0252758375760433 0.000843291297560583
"137" 0.010587153700532 0.000910422359489721
"138" 0.00296140234896277 0.000825583790028041
"139" 0.00286433172538879 0.000681205271240859
"140" 0.0360752019628257 0.000520499986046924
"141" -0.0112075137342765 0.000802852215243681
"142" 0.0194318835619913 0.000616471145871014
"143" 0.0199675508273639 0.00065831029650889
"144" 0.0200657169298652 0.000733127581812949
"145" 0.0234278280751035 0.000878599027200329
"146" 0.00408142849013165 0.000950609991913956
"147" 0.0465908918889303 0.000916973729505647
"148" -0.0105714711155371 0.000990884112736711
"149" -0.0676856870949075 0.000945913328103696
"150" -0.00950441548110802 0.00099861962311622
"151" -0.0561454968216485 0.000971350291133485
"152" -0.00765972387367202 0.00100934227442626
"153" 0.00117155467559341 0.000980021882785455
"154" 0.00419024523506083 0.000910459916758791
"155" -0.0396954390263475 0.000800719982437446
"156" 0.0434097493655962 0.000981301988202543
"157" -0.0219908809341154 0.000998092079018133
"158" -0.00465033248105228 0.00093185200502834
"159" -0.0299899209853584 0.000827450241017818
"160" -0.0186372632034811 0.000920492943452936
"161" 0.00937019008524904 0.000865862999516377
"162" -0.0109241927672724 0.000752797327086871
"163" -0.00909492515980223 0.000609174825776505
"164" -0.0171012205892852 0.000499152120455347
"165" 0.0400464112268581 0.000460715829058013
"166" -0.00122440770765739 0.000886073612636293
"167" 0.020248628107325 0.000791104957230289
"168" 0.0108623314417858 0.000826280989953408
"169" 0.0156130683792528 0.000781276768782866
"170" -0.0218040404138472 0.000852245540670488
"171" 0.0126807735959203 0.000757515512134878
"172" 0.0276552055858648 0.000704335941124657
"173" -0.00393551238474658 0.000885733775661473
"174" -0.0144571267859012 0.000793314403434008
"175" -0.0206150427527282 0.000699397054109091
"176" -0.0113925188298779 0.000628486620307505
"177" 0.0190467121060643 0.000487839419738434
"178" 0.0274051372760671 0.000487575943571605
"179" -0.00461166181091089 0.000610708014809326
"180" 0.00742719620976608 0.000466021950842027
"181" 0.0397754429993271 0.000373351110924827
"182" -0.00705429423513581 0.000842042403588821
"183" 0.0394739147371234 0.000716740970364404
"184" -0.000466526817615184 0.000938000662485887
"185" 0.0267376785287157 0.000898966966310684
"186" -0.0480856649669536 0.000949609574983118
"187" 0.0187917111781279 0.000952625125328668
"188" 0.0508749781189256 0.000932929542796536
"189" -0.00318049578580483 0.000962295376318026
"190" -0.0210122854313379 0.000942647193088324
"191" -0.0206286951471922 0.000914678885557469
"192" 0.00368815793517245 0.000872173755440331
"193" -0.0298301640905774 0.000790352814433703
"194" 0.00435369243371469 0.000812850858022352
"195" -0.0050635941757642 0.000684233006959832
"196" 0.0348159661441395 0.000544046047295193
"197" -0.0140737604793026 0.000825362762739824
"198" 0.00572766219128606 0.000713047178114092
"199" 0.00325451661909794 0.000598349234098144
"200" 0.0289525334461275 0.000470444602123837
"201" -0.0203488836226059 0.000750725287823326
"202" -0.013570026730291 0.000649690665493352
"203" -0.0192783393603738 0.000538101735043081
"204" 0.0102004886183936 0.000473052018881335
"205" 0.0249952007122096 0.000411828565881916
"206" -0.0244474394636761 0.000462637695483021
"207" 0.00110511882139038 0.000502306343632868
"208" 0.0223841654798697 0.000383504675122892
"209" 0.0291476109294717 0.000445586849860932
"210" 0.0404596569789265 0.000680183807348533
"211" -0.068859304851709 0.000917230156985369
"212" 0.00867542238082744 0.000938108140266689
"213" 0.0123505138839432 0.000898864729310385
"214" 0.0184324317248103 0.000874586637648729
"215" 0.0294082681085265 0.000901461408421277
"216" 0.0389784957905117 0.000914463781654378
"217" -0.0273974023641069 0.000933778497693913
"218" 0.0694331459107363 0.000894947550087794
"219" 0.0525497978091055 0.000944674645576644
"220" 0.0135463970602288 0.000953056586329054
"221" -0.0461491566621184 0.000949121364209171
"222" 0.00701036890629182 0.000945462703508692
"223" -0.0573521056938674 0.000912155773134524
"224" 0.0684706476537295 0.000950443657243135
"225" -0.00320271802393507 0.00097329614163263
"226" 0.0619943460929484 0.000937614322011974
"227" -0.0050644256293297 0.000982781170366333
"228" 0.00261597759013496 0.000948113522545362
"229" -0.0619602578756797 0.000926108900193007
"230" -0.0195272375668455 0.000985211343102584
"231" 0.0327255125103773 0.000964490106905106
"232" 0.0610969694829191 0.000969595141638312
"233" 0.0764489621833986 0.000992340717875096
"234" -0.0659235706935236 0.00100544258553431
"235" 0.00345829642966415 0.00101681678253644
"236" -0.0181529675709134 0.000973715730046679
"237" -0.205650818606642 0.000855465931662391
"238" 0.0792543636898478 0.00116211387732405
"239" 0.0226042937649411 0.00117492442715042
"240" -0.0249502928909661 0.0011573365196205
"241" 0.000596175092814304 0.00110953895018932
"242" 0.0524853840496522 0.00101880455879386
"243" 0.0614408433188059 0.00117714010375768
"244" -0.00846749327350506 0.00119122513571855
"245" 0.100203966611929 0.00112747111262301
"246" -0.0127327691177462 0.00122245276244366
"247" -0.0339248885910657 0.00115878867158644
"248" 0.019156337489859 0.00109671308705356
"249" -0.0403925125535237 0.00109433165442211
"250" -0.0538619446830244 0.00106095037879515
"251" 0.0135377775503599 0.00122447354743776
"252" -0.0309521770252644 0.00115902627813465
"253" 0.0220734121068096 0.0011398092004997
"254" 0.0349922633636485 0.00110448260246696
"255" -0.00599131500153767 0.00119508581368991
"256" -0.0220587957954045 0.00110993465561041
"257" -0.0702331691398976 0.00102278195253097
"258" 0.00585918529977158 0.00122146883885883
"259" 0.0189104450516405 0.00116058169749398
"260" -0.0612614699909346 0.00113713303992308
"261" -0.0127041022930246 0.0012163839995075
"262" -0.0230912473290061 0.00116993370546671
"263" -0.0647814088383192 0.00113971960635954
"264" 0.0554042255754773 0.0012208862746432
"265" -0.0457338970294579 0.00123047044636103
"266" -0.0501304297718187 0.00122952634267883
"267" -0.0366144810068943 0.00123966186483924
"268" 0.0273148483047587 0.00123285471279375
"269" -0.0221453809992351 0.00121638227260365
"270" -0.0129358102908783 0.00117538359114032
"271" 0.0454457181508145 0.00109860594038441
"272" 0.0281826929796839 0.00121012634354497
"273" 0.0106955341733649 0.00121425896576122
"274" 0.0256861610436951 0.00118698525191537
"275" -0.055029963888503 0.00119944538057998
"276" -0.032951328057242 0.00120663435372392
"277" -0.0739726538501103 0.00120083691003777
"278" -0.0255869847538462 0.00123242439420929
"279" 0.0498759533701726 0.00122127314379355
"280" -0.0569124312176912 0.00123302962984996
"281" 0.00568740046734547 0.00123883356130601
"282" 0.0366415196957825 0.00117744159572045
"283" -0.0742227857255489 0.00122054113797337
"284" -0.00747748907971455 0.00124399559704449
"285" 0.0470275593408931 0.00120308396246062
"286" 0.0440035933537799 0.00124416625998056
"287" -0.035551295246192 0.00124704218457747
"288" -0.0224127330366123 0.00122841157682677
"289" 0.0171757348995951 0.00118892394301219
"290" 0.0327317609006737 0.00117126496745523
"291" -0.0136091885654281 0.0012287393170636
"292" 0.016493546063286 0.00116218749864387
"293" 0.0359299778289748 0.00113824213948899
"294" 0.0251762071757704 0.00121780901464779
"295" 0.00395277996370932 0.00122193486593965
"296" -0.0461894844805349 0.00118231737206543
"297" 0.0113596049848494 0.0012070889128245
"298" 0.0273091644709459 0.00116510088224349
"299" -0.0101948631455316 0.00119502679583546
"300" 0.0787878496292548 0.00112102344983083
"301" -0.0415673296442227 0.00122597910739518
"302" 0.0838439679487011 0.0012073788557663
"303" -0.0368217016600955 0.00125718181736724
"304" 0.00795810426257645 0.00122382939405168
"305" -0.0426380047905159 0.00119354036381779
"306" 0.00527178341253743 0.00125005897553909
"307" 0.0414914260501855 0.00118997361815325
"308" -0.0365484139402671 0.00125317905155574
"309" 0.105825436721211 0.00123409287111075
"310" -0.0301559286510471 0.0012859371953297
"311" 0.0470930027757328 0.00123925301012844
"312" -0.105967324976528 0.00130487578969989
"313" -0.00922457244618255 0.00133765389808608
"314" -0.0300615649619776 0.00130036677572806
"315" -0.0215293944452344 0.00130475679055529
"316" -0.0171031601302804 0.0012505889671768
"317" 0.0500289270435818 0.00121942798377034
"318" -0.0502860439615769 0.00133620082036724
"319" -0.0165954546870528 0.00133858020152873
"320" -0.0185153086349798 0.00128424955396887
"321" -0.00447611733080381 0.00122242782861888
"322" 0.030842342989012 0.00106211679854621
"323" -0.00605688167638568 0.00118661704121713
"324" 0.00607623140089644 0.00101469501754371
"325" -0.026181868733736 0.000846452955455473
"326" -0.00724274258881236 0.000817527363301077
"327" -0.0304987938878371 0.000568065456780283
"328" 0.0472891098701159 0.000717957531938679
"329" 0.00113173938567104 0.00128181948990787
"330" 0.0611612514853844 0.00121083272680438
"331" -0.00837487846358442 0.00131337421730507
"332" -0.0200422997741807 0.00125867464217737
"333" 0.00563005085154372 0.00114913938118884
"334" 0.000909455959851696 0.00101564466686167
"335" -0.0116815332417333 0.00082544395429135
"336" 0.0240048475521079 0.000618487959793581
"337" 0.0200463828276482 0.000711594268078702
"338" -0.00381697326904026 0.000713273595904739
"339" -0.000426718580258993 0.000492060347059179
"340" 0.0147770450392917 0.00037378529547982
"341" -0.0308404187013319 0.000354499978754805
"342" -0.0461245055922809 0.000438967154584939
"343" 0.0253834454873873 0.000897558056798933
"344" -0.0230956216377585 0.000977801074967767
"345" 0.00129284020799605 0.000915553138424888
"346" 0.0190156615931685 0.000693113789519027
"347" 0.0217837807792813 0.00059562848538724
"348" 0.0229806561384195 0.000675443670695581
"349" 0.0230330069072244 0.000736381209855118
"350" -0.174306911582292 0.000856245085099286
"351" -0.082246153511814 0.00137081237779614
"352" 0.0151171545163287 0.00139754339030688
"353" -0.0120520947790135 0.00132893909773839
"354" 0.0172851580154011 0.00122747568181921
"355" -0.00237091227785393 0.00104951058050772
"356" -0.0384719451289668 0.000794952850029718
"357" 0.0121469668240795 0.00102978092035516
"358" -0.0197345092743685 0.000881554510064513
"359" -0.00760400648187954 0.000738129176695347
"360" -0.000389070724547595 0.000514332140627125
"361" 0.0292022458157019 0.000387284190971726
"362" 0.0154378125847292 0.000547720966148285
"363" 0.00870143305382899 0.000454295427169047
"364" 0.00960799098904582 0.000377982764619361
"365" 0.0243898033900685 0.00033559705609235
"366" 0.0147259733123992 0.000392832159133151
"367" 0.00783377353200014 0.000358520206605319
"368" -0.0166157879371207 0.000322959434057317
"369" 0.0696833803043614 0.000312923067148006
"370" 0.0409294699051531 0.00139534004581092
"371" -0.04656709238509 0.0013987578309062
"372" -0.00245161969897805 0.00138619565826381
"373" -0.0101729487457128 0.00129059151653297
"374" 0.0476556597152215 0.00111017556861806
"375" -0.024841874037366 0.00138627525282449
"376" 0.0113928702195065 0.00134131282751242
"377" 0.0416047535367116 0.00128972597999121
"378" -0.051821170480857 0.00137255712401732
"379" -0.0117988533515481 0.00137470995059417
"380" -0.0219312808000551 0.00130070096096399
"381" -0.00893655869928945 0.00123840625874793
"382" -0.0108265602284421 0.00104442807586259
"383" -0.0199495513892751 0.000857376804205715
"384" 0.0113655437911114 0.000747197185998687
"385" 0.0114520752784876 0.000588627728014346
"386" -0.00516001307767113 0.000464767558416401
"387" -0.0385938715897428 0.000367148360277663
"388" -0.0272098792174674 0.000642919817896207
"389" 0.0169999944114379 0.000614874580263667
"390" -0.025084667980022 0.000559813776123412
"391" -0.000875904848538049 0.000629242958402282
"392" 0.0114517651386994 0.000458440512589255
"393" -0.0324712058462233 0.000378581513987422
"394" -0.0184766592540416 0.000476390412609338
"395" -0.0212469645516539 0.000412844944494439
"396" 0.00155830223181046 0.00040551911369188
"397" 0.00177701946857428 0.000344342841016932
"398" 0.020053155460646 0.000315069904588248
"399" 0.0403103629522581 0.000328256704358559
"400" 0.0113808093629126 0.000545021751395773
"401" -0.0484856762894866 0.000442619878247526
"402" -0.0271387929550344 0.00102269177353425
"403" 0.00300549996821283 0.000951446909014897
"404" -0.00344331815098916 0.000695440517027212
"405" -0.00495652721468221 0.000499331092630933
"406" -0.0143712552867591 0.00039661197718993
"407" 0.058216387369528 0.000362810900800414
"408" 0.0105009220220004 0.00135077608512379
"409" -0.0261258684510088 0.00128521615884375
"410" 0.0116908097172347 0.00118063595347072
"411" 0.0486263900127524 0.00106627461276306
"412" 0.0038574381792621 0.00138293288492013
"413" -0.0129475929625374 0.00131775470964551
"414" -0.0177779092687812 0.00117787943863097
"415" -0.0159786177588222 0.000998122963707619
"416" 0.0271489252638864 0.000765558600929125
"417" 0.0248257079715124 0.000954299532453875
"418" -0.025372868801031 0.0010239667236852
"419" -0.0287457965864589 0.000941428049407305
"420" -0.0281977527606932 0.000924446454134999
"421" -0.018671066556037 0.00089675215565606
"422" 0.000302425882320657 0.000729379219578647
"423" 0.0251552833961051 0.00052005375807428
"424" -0.00651312846249621 0.000531481701045002
"425" -0.00211945538825262 0.000421491347505997
"426" 0.0139026500206516 0.000353654417369651
"427" -0.0322273862590788 0.000340469385069901
"428" -0.0409888321435406 0.000419373537743097
"429" 0.0186412850579488 0.000625054909884676
"430" 0.0182355271851051 0.000599272787227462
"431" 0.00785703418333533 0.000506062576813961
"432" 0.00690278353788163 0.000407968588502329
"433" 0.0240146623310762 0.000355980073306815
"434" 0.00850231707005332 0.000408911869566873
"435" -0.0239536275749762 0.00035861413665348
"436" -0.0261259334684179 0.000362702160185003
"437" -0.00785468787869316 0.000364590784320895
"438" -0.0143300635617152 0.000334059458150283
"439" 0.0158932773793767 0.000330449895496739
"440" 0.00335996293613497 0.000332033069275428
"441" -0.0196623446925825 0.000318318585880926
"442" -0.0110018276029642 0.000325482160386611
"443" 0.0143969578411891 0.000317660480985343
"444" -0.0055360074614055 0.000323832573367972
"445" -0.00762315195531399 0.000316340954160494
"446" -0.0794739785123119 0.000311714621510605
"447" 0.0672328452748681 0.00142014115113038
"448" 0.0564854513075374 0.00143191010158834
"449" 0.101080212994016 0.00144392525463604
"450" 0.0249141498158315 0.00147278888502072
"451" 0.0219072028246425 0.00146299911322968
"452" -0.00471980262234025 0.00146508792340704
"453" -0.00985687704093358 0.00137567604732262
"454" -0.00174627405907083 0.00120250275253591
"455" -0.0380008491002566 0.000956530859641592
"456" 0.0201761202321242 0.00112307863905018
"457" -0.00155279327922463 0.00114155905859131
"458" 0.00157813962281326 0.000870733801380479
