"Date" "Price" "PriceNum" "PriceLag1" "logRet"
"916" 2011-10-05 "10.19" 10.19 10.02 0.0168237515779146
"917" 2011-10-06 "10.4" 10.4 10.19 0.0203989589126936
"918" 2011-10-07 "10.36" 10.36 10.4 -0.00385356931599008
"919" 2011-10-10 "10.65" 10.65 10.36 0.0276076553240972
"920" 2011-10-11 "10.61" 10.61 10.65 -0.00376293952954238
"921" 2011-10-12 "10.65" 10.65 10.61 0.00376293952954251
"922" 2011-10-13 "10.28" 10.28 10.65 -0.0353596321284152
"923" 2011-10-14 "10.37" 10.37 10.28 0.00871676221441688
"924" 2011-10-17 "10.3" 10.3 10.37 -0.00677312700584571
"925" 2011-10-18 "10.26" 10.26 10.3 -0.00389105549296668
"926" 2011-10-19 "9.97" 9.97 10.26 -0.0286722557688764
"927" 2011-10-20 "10.14" 10.14 9.97 0.0169074141892902
"928" 2011-10-21 "10.27" 10.27 10.14 0.0127390257774297
"929" 2011-10-24 "10.46" 10.46 10.27 0.0183314346963102
"930" 2011-10-25 "10.34" 10.34 10.46 -0.0115385895564939
"931" 2011-10-26 "10.1" 10.1 10.34 -0.0234844452330694
"932" 2011-10-27 "10.37" 10.37 10.1 0.0263815983942222
"933" 2011-10-28 "10.34" 10.34 10.37 -0.00289715316115279
"934" 2011-10-31 "10.12" 10.12 10.34 -0.0215062052209636
"935" 2011-11-01 "9.85" 9.85 10.12 -0.0270422086753219
"936" 2011-11-02 "9.44" 9.44 9.85 -0.0425154750265882
"937" 2011-11-14 "10.02" 10.02 9.44 0.0596271154993094
"938" 2011-11-15 "10" 10 10.02 -0.00199800266267300
"939" 2011-11-16 "9.85" 9.85 10 -0.0151136378100482
"940" 2011-11-17 "9.63" 9.63 9.85 -0.0225882293739632
"941" 2011-11-18 "9.3" 9.3 9.63 -0.0348688256508239
"942" 2011-11-21 "8.88" 8.88 9.3 -0.0462128431551316
"943" 2011-11-22 "9.04" 9.04 8.88 0.0178576174000063
"944" 2011-11-23 "8.43" 8.43 9.04 -0.069862402390321
"945" 2011-11-24 "7.89" 7.89 8.43 -0.0662006371559812
"946" 2011-11-25 "7.68" 7.68 7.89 -0.0269765876982021
"947" 2011-11-28 "7.98" 7.98 7.68 0.0383188643021366
"948" 2011-11-29 "7.95" 7.95 7.98 -0.00376648279547689
"949" 2011-11-30 "8.39" 8.39 7.95 0.0538685918128743
"950" 2011-12-01 "7.88" 7.88 8.39 -0.0627126166093271
"951" 2011-12-02 "7.81" 7.81 7.88 -0.00892294001819316
"952" 2011-12-05 "7.31" 7.31 7.81 -0.0661616900899075
"953" 2011-12-06 "7.25" 7.25 7.31 -0.00824180489510364
"954" 2011-12-07 "7.2" 7.2 7.25 -0.0069204428445738
"955" 2011-12-08 "7.63" 7.63 7.2 0.058006819274356
"956" 2011-12-09 "7.82" 7.82 7.63 0.0245967092608541
"957" 2011-12-12 "7.57" 7.57 7.82 -0.0324914871078624
"958" 2011-12-13 "7.07" 7.07 7.57 -0.068332587540876
"959" 2011-12-14 "6.47" 6.47 7.07 -0.0886843713956722
"960" 2011-12-15 "6.81" 6.81 6.47 0.0512160116486118
"961" 2011-12-16 "6.8" 6.8 6.81 -0.00146950797935999
"962" 2011-12-19 "6.9" 6.9 6.8 0.0145987994211529
"963" 2011-12-20 "8.46" 8.46 6.9 0.203827762014918
"964" 2011-12-21 "7.92" 7.92 8.46 -0.0659579677917975
"965" 2011-12-22 "7.68" 7.68 7.92 -0.0307716586667537
"966" 2011-12-23 "7.83" 7.83 7.68 0.0193429628431309
"967" 2011-12-27 "7.81" 7.81 7.83 -0.00255754615111723
"968" 2011-12-28 "7.39" 7.39 7.81 -0.0552772288914842
"969" 2011-12-29 "6.9" 6.9 7.39 -0.0686063233568966
"970" 2012-01-02 "6.9" 6.9 6.9 0
"971" 2012-01-03 "6.22" 6.22 6.9 -0.103751504852126
"972" 2012-01-04 "6.22" 6.22 6.22 0
"973" 2012-01-05 "6.41" 6.41 6.22 0.0300893641814906
"974" 2012-01-06 "6.27" 6.27 6.41 -0.0220829162877494
"975" 2012-01-09 "6.5" 6.5 6.27 0.0360258222567622
"976" 2012-01-10 "6.84" 6.84 6.5 0.0509855547328677
"977" 2012-01-11 "6.74" 6.74 6.84 -0.0147278067102434
"978" 2012-01-12 "6.92" 6.92 6.74 0.0263558447053625
"979" 2012-01-13 "6.75" 6.75 6.92 -0.0248732647451397
"980" 2012-01-16 "6.49" 6.49 6.75 -0.0392799741684398
"981" 2012-01-17 "6.49" 6.49 6.49 0
"982" 2012-01-18 "6.61" 6.61 6.49 0.0183211231475963
"983" 2012-01-19 "7.07" 7.07 6.61 0.0672768260448865
"984" 2012-01-20 "7.03" 7.03 7.07 -0.00567377408590782
"985" 2012-01-23 "6.87" 6.87 7.03 -0.0230225995883155
"986" 2012-01-24 "7.27" 7.27 6.87 0.0565921853111699
"987" 2012-01-25 "7.36" 7.36 7.27 0.0123036411953570
"988" 2012-01-26 "7.51" 7.51 7.36 0.0201755330352585
"989" 2012-01-27 "7.99" 7.99 7.51 0.0619552940021399
"990" 2012-01-30 "7.56" 7.56 7.99 -0.0553195695867417
"991" 2012-01-31 "7.86" 7.86 7.56 0.0389154162496736
"992" 2012-02-01 "8.25" 8.25 7.86 0.0484265939054745
"993" 2012-02-02 "8.55" 8.55 8.25 0.0357180826020792
"994" 2012-02-03 "8.31" 8.31 8.55 -0.028471674081312
"995" 2012-02-06 "8.45" 8.45 8.31 0.0167068325017256
"996" 2012-02-07 "8.54" 8.54 8.45 0.0105945664313959
"997" 2012-02-08 "8.14" 8.14 8.54 -0.0479708277860294
"998" 2012-02-09 "7.86" 7.86 8.14 -0.0350035735733338
"999" 2012-02-10 "7.73" 7.73 7.86 -0.0166777438417846
"1000" 2012-02-13 "7.5" 7.5 7.73 -0.0302058420570659
"1001" 2012-02-14 "7.88" 7.88 7.5 0.049424883327523
"1002" 2012-02-15 "8.14" 8.14 7.88 0.0324622761446613
"1003" 2012-02-16 "8.75" 8.75 8.14 0.0722635203550741
"1004" 2012-02-17 "8.99" 8.99 8.75 0.0270591481140058
"1005" 2012-02-20 "8.54" 8.54 8.99 -0.0513518406830505
"1006" 2012-02-21 "8.98" 8.98 8.54 0.0502388745136298
"1007" 2012-02-22 "8.93" 8.93 8.98 -0.00558348742570068
"1008" 2012-02-23 "8.58" 8.58 8.93 -0.0399824813885367
"1009" 2012-02-24 "9.19" 9.19 8.58 0.0686820228677247
"1010" 2012-02-27 "9.27" 9.27 9.19 0.00866744321016812
"1011" 2012-02-28 "8.82" 8.82 9.27 -0.0497615095590638
"1012" 2012-02-29 "8.39" 8.39 8.82 -0.0499813495395851
"1013" 2012-03-01 "8.64" 8.64 8.39 0.0293620623368495
"1014" 2012-03-02 "8.82" 8.82 8.64 0.0206192872027356
"1015" 2012-03-05 "8.65" 8.65 8.82 -0.0194625490749119
"1016" 2012-03-06 "8.34" 8.34 8.65 -0.0364961045731326
"1017" 2012-03-07 "8.41" 8.41 8.34 0.00835825761420124
"1018" 2012-03-08 "8.25" 8.25 8.41 -0.0192082736382671
"1019" 2012-03-09 "7.93" 7.93 8.25 -0.039560164699833
"1020" 2012-03-12 "7.69" 7.69 7.93 -0.030732252129204
"1021" 2012-03-13 "7.62" 7.62 7.69 -0.00914441381899777
"1022" 2012-03-14 "7.95" 7.95 7.62 0.0423955589676855
"1023" 2012-03-15 "7.85" 7.85 7.95 -0.0126583968719236
"1024" 2012-03-16 "7.61" 7.61 7.85 -0.0310503599207225
"1025" 2012-03-19 "7.65" 7.65 7.61 0.00524247596485004
"1026" 2012-03-20 "7.05" 7.05 7.65 -0.0816780310142672
"1027" 2012-03-21 "7.29" 7.29 7.05 0.0334759291963895
"1028" 2012-03-22 "6.69" 6.69 7.29 -0.0858896718804296
"1029" 2012-03-23 "6.88" 6.88 6.69 0.0280047778051151
"1030" 2012-03-26 "6.81" 6.81 6.88 -0.0102265317838313
"1031" 2012-03-27 "7.08" 7.08 6.81 0.0388817875442075
"1032" 2012-03-28 "7.03" 7.03 7.08 -0.00708720188305487
"1033" 2012-03-29 "6.72" 6.72 7.03 -0.0450985512875154
"1034" 2012-03-30 "6.93" 6.93 6.72 0.0307716586667537
"1035" 2012-04-02 "6.22" 6.22 6.93 -0.108089906450724
"1036" 2012-04-03 "6.35" 6.35 6.22 0.0206849061535121
"1037" 2012-04-04 "6.04" 6.04 6.35 -0.0500508009578767
"1038" 2012-04-05 "6.67" 6.67 6.04 0.0992158479808087
"1039" 2012-04-10 "6.74" 6.74 6.67 0.0104400649966834
"1040" 2012-04-11 "6.92" 6.92 6.74 0.0263558447053625
"1041" 2012-04-12 "7.05" 7.05 6.92 0.018611847194599
"1042" 2012-04-13 "7.15" 7.15 7.05 0.0140847398817390
"1043" 2012-04-16 "6.78" 6.78 7.15 -0.053135254753612
"1044" 2012-04-17 "7.09" 7.09 6.78 0.044708238591732
"1045" 2012-04-18 "7.19" 7.19 7.09 0.0140058311889192
"1046" 2012-04-19 "7.3" 7.3 7.19 0.0151831764213900
"1047" 2012-04-20 "7.31" 7.31 7.3 0.00136892560734174
"1048" 2012-04-23 "7.07" 7.07 7.31 -0.0333827938532056
"1049" 2012-04-24 "7.09" 7.09 7.07 0.00282486063555462
"1050" 2012-04-25 "7.03" 7.03 7.09 -0.00849863472146258
"1051" 2012-04-26 "7.21" 7.21 7.03 0.0252822454742842
"1052" 2012-04-27 "7.24" 7.24 7.21 0.00415225510076729
"1053" 2012-04-30 "7.46" 7.46 7.24 0.0299342078180445
"1054" 2012-05-02 "7.09" 7.09 7.46 -0.0508700736716334
"1055" 2012-05-03 "7.05" 7.05 7.09 -0.00565772371985884
"1056" 2012-05-04 "6.61" 6.61 7.05 -0.0644439629605823
"1057" 2012-05-07 "6.63" 6.63 6.61 0.00302115033417625
"1058" 2012-05-08 "6.74" 6.74 6.63 0.0164551207264445
"1059" 2012-05-09 "6.68" 6.68 6.74 -0.0089419373756614
"1060" 2012-05-10 "6.66" 6.66 6.68 -0.00299850299625656
"1061" 2012-05-11 "6.73" 6.73 6.66 0.0104556591043387
"1062" 2012-05-14 "6.56" 6.56 6.73 -0.0255845407006389
"1063" 2012-05-15 "6.44" 6.44 6.56 -0.0184620628397353
"1064" 2012-05-16 "6.47" 6.47 6.44 0.00464756839654688
"1065" 2012-05-17 "6.47" 6.47 6.47 0
"1066" 2012-05-18 "6.38" 6.38 6.47 -0.0140080111561106
"1067" 2012-05-21 "6.6" 6.6 6.38 0.0339015516756814
"1068" 2012-05-22 "6.88" 6.88 6.6 0.0415490029128725
"1069" 2012-05-23 "6.68" 6.68 6.88 -0.029500664396698
"1070" 2012-05-24 "6.83" 6.83 6.68 0.0222066860341443
"1071" 2012-05-25 "6.8" 6.8 6.83 -0.00440206140063776
"1072" 2012-05-28 "6.67" 6.67 6.8 -0.0193027522545286
"1073" 2012-05-29 "6.54" 6.54 6.67 -0.0196826944584250
"1074" 2012-05-30 "6.4" 6.4 6.54 -0.0216391751034811
"1075" 2012-05-31 "6.26" 6.26 6.4 -0.0221178052536191
"1076" 2012-06-21 "7.45" 7.45 6.26 0.174033847279461
"1077" 2012-06-22 "8.09" 8.09 7.45 0.0824146986789322
"1078" 2012-06-25 "7.95" 7.95 8.09 -0.0174568024041598
"1079" 2012-06-26 "8.02" 8.02 7.95 0.0087664932121826
"1080" 2012-06-27 "7.86" 7.86 8.02 -0.0201518154373078
"1081" 2012-06-28 "7.87" 7.87 7.86 0.00127145598819667
"1082" 2012-06-29 "8.17" 8.17 7.87 0.0374108464425997
"1083" 2012-07-02 "8.04" 8.04 8.17 -0.0160398256810366
"1084" 2012-07-03 "8.2" 8.2 8.04 0.0197050710793323
"1085" 2012-07-04 "8.24" 8.24 8.2 0.00486618965117291
"1086" 2012-07-05 "8.24" 8.24 8.24 0
"1087" 2012-07-06 "8.01" 8.01 8.24 -0.0283095828411125
"1088" 2012-07-09 "7.92" 7.92 8.01 -0.0112995552539334
"1089" 2012-07-10 "7.87" 7.87 7.92 -0.00633314339702259
"1090" 2012-07-11 "7.81" 7.81 7.87 -0.00765309857771727
"1091" 2012-07-12 "7.64" 7.64 7.81 -0.0220073606731655
"1092" 2012-07-13 "7.56" 7.56 7.64 -0.0105264129869875
"1093" 2012-07-16 "7.52" 7.52 7.56 -0.00530505222969323
"1094" 2012-07-17 "7.66" 7.66 7.52 0.0184458457907517
"1095" 2012-07-18 "7.13" 7.13 7.66 -0.0717007493262954
"1096" 2012-07-19 "6.81" 6.81 7.13 -0.0459191142647836
"1097" 2012-07-20 "7.1" 7.1 6.81 0.0417026638858488
"1098" 2012-07-23 "7.1" 7.1 7.1 0
"1099" 2012-07-24 "7.15" 7.15 7.1 0.00701757265864654
"1100" 2012-07-25 "6.8" 6.8 7.15 -0.0501897445238554
"1101" 2012-07-26 "6.94" 6.94 6.8 0.0203791623366523
"1102" 2012-07-27 "6.84" 6.84 6.94 -0.0145140428842541
"1103" 2012-07-30 "6.54" 6.54 6.84 -0.0448505661653518
"1104" 2012-07-31 "6.86" 6.86 6.54 0.0477702762686866
"1105" 2012-08-01 "6.92" 6.92 6.86 0.0087083278917842
"1106" 2012-08-02 "7.05" 7.05 6.92 0.018611847194599
"1107" 2012-08-03 "7.09" 7.09 7.05 0.00565772371985885
"1108" 2012-08-06 "7.15" 7.15 7.09 0.00842701616188014
"1109" 2012-08-07 "7.28" 7.28 7.15 0.0180185055026782
"1110" 2012-08-08 "7.18" 7.18 7.28 -0.0138314791484618
"1111" 2012-08-09 "7.11" 7.11 7.18 -0.00979713924498327
"1112" 2012-08-10 "7.16" 7.16 7.11 0.0070077371574048
"1113" 2012-08-13 "7.44" 7.44 7.16 0.0383608678724464
"1114" 2012-08-14 "7.61" 7.61 7.44 0.0225923230285941
"1115" 2012-08-15 "7.46" 7.46 7.61 -0.019907757657925
"1116" 2012-08-16 "7.67" 7.67 7.46 0.0277612011634952
"1117" 2012-08-17 "7.65" 7.65 7.67 -0.00261096754072029
"1118" 2012-08-20 "7.57" 7.57 7.65 -0.0105125803890870
"1119" 2012-08-21 "7.84" 7.84 7.57 0.0350457669129591
"1120" 2012-08-22 "7.95" 7.95 7.84 0.0139330943039242
"1121" 2012-08-23 "8.11" 8.11 7.95 0.0199259394610810
"1122" 2012-08-24 "8.08" 8.08 8.11 -0.00370599559431742
"1123" 2012-08-27 "8.08" 8.08 8.08 0
"1124" 2012-08-28 "7.93" 7.93 8.08 -0.0187388368862474
"1125" 2012-08-29 "7.65" 7.65 7.93 -0.0359473878083120
"1126" 2012-08-30 "7.6" 7.6 7.65 -0.00655740054615916
"1127" 2012-08-31 "7.99" 7.99 7.6 0.0500425124858979
"1128" 2012-09-03 "8.17" 8.17 7.99 0.0222781490937282
"1129" 2012-09-04 "8.12" 8.12 8.17 -0.00613875469832501
"1130" 2012-09-05 "8.15" 8.15 8.12 0.00368777307918484
"1131" 2012-09-06 "8.19" 8.19 8.15 0.00489597061220669
"1132" 2012-09-07 "8.31" 8.31 8.19 0.0145457110023789
"1133" 2012-09-10 "7.83" 7.83 8.31 -0.0594970988646451
"1134" 2012-09-11 "7.72" 7.72 7.83 -0.014148145966027
"1135" 2012-09-12 "7.9" 7.9 7.72 0.0230483954362911
"1136" 2012-09-13 "7.78" 7.78 7.9 -0.0153064212826755
"1137" 2012-09-14 "7.4" 7.4 7.78 -0.0500763379801762
"1138" 2012-09-17 "7.34" 7.34 7.4 -0.00814115758369988
"1139" 2012-09-18 "7.41" 7.41 7.34 0.00949159668157139
"1140" 2012-09-19 "7.52" 7.52 7.41 0.0147356986537530
"1141" 2012-09-20 "7.62" 7.62 7.52 0.0132102317368065
"1142" 2012-09-21 "7.4" 7.4 7.62 -0.0292963694884308
"1143" 2012-09-24 "7.22" 7.22 7.4 -0.0246250473053893
"1144" 2012-09-25 "7.4" 7.4 7.22 0.0246250473053892
"1145" 2012-10-04 "7.59" 7.59 7.4 0.0253515911974143
"1146" 2012-10-05 "7.78" 7.78 7.59 0.0247247467827618
"1147" 2012-10-08 "7.9" 7.9 7.78 0.0153064212826755
"1148" 2012-10-09 "7.88" 7.88 7.9 -0.00253485560318807
"1149" 2012-10-10 "7.69" 7.69 7.88 -0.0244071203522351
"1150" 2012-10-11 "7.77" 7.77 7.69 0.0103493808620033
"1151" 2012-10-12 "7.78" 7.78 7.77 0.00128617381074431
"1152" 2012-10-15 "7.68" 7.68 7.78 -0.0129367910307195
"1153" 2012-10-16 "7.96" 7.96 7.68 0.0358094526967108
"1154" 2012-10-17 "8.25" 8.25 7.96 0.035784200490298
"1155" 2012-10-18 "8.06" 8.06 8.25 -0.0232996438280526
"1156" 2012-10-19 "7.94" 7.94 8.06 -0.0150002812594926
"1157" 2012-10-22 "7.9" 7.9 7.94 -0.00505051578606859
"1158" 2012-10-23 "7.86" 7.86 7.9 -0.00507615303186066
"1159" 2012-10-24 "7.69" 7.69 7.86 -0.0218658229235625
"1160" 2012-10-25 "7.66" 7.66 7.69 -0.00390879976505272
"1161" 2012-10-26 "7.86" 7.86 7.66 0.0257746226886154
"1162" 2012-10-29 "8.04" 8.04 7.86 0.0226424767497598
"1163" 2012-10-30 "8.08" 8.08 8.04 0.0049627893421291
"1164" 2012-10-31 "8.2" 8.2 8.08 0.0147422817372034
"1165" 2012-11-01 "8.06" 8.06 8.2 -0.0172205977516704
"1166" 2012-11-02 "8.07" 8.07 8.06 0.00123992576332057
"1167" 2012-11-05 "8.24" 8.24 8.07 0.0208468616395229
"1168" 2012-11-06 "8.31" 8.31 8.24 0.00845926494597654
"1169" 2012-11-07 "8.19" 8.19 8.31 -0.0145457110023789
"1170" 2012-11-08 "8.27" 8.27 8.19 0.00972061117062186
"1171" 2012-11-09 "8.33" 8.33 8.27 0.00722894714315151
"1172" 2012-11-12 "9.02" 9.02 8.33 0.0795808778957809
"1173" 2012-11-13 "8.41" 8.41 9.02 -0.0700228600896755
"1174" 2012-11-14 "7.91" 7.91 8.41 -0.0612936922052942
"1175" 2012-11-15 "7.12" 7.12 7.91 -0.105220056355678
"1176" 2012-11-16 "6.91" 6.91 7.12 -0.0299380876443059
"1177" 2012-11-19 "6.73" 6.73 6.91 -0.026394494122942
"1178" 2012-11-20 "6.73" 6.73 6.73 0
"1179" 2012-11-21 "6.77" 6.77 6.73 0.00592594326754717
"1180" 2012-11-22 "6.76" 6.76 6.77 -0.00147819686931089
"1181" 2012-11-23 "7.01" 7.01 6.76 0.036314810991626
"1182" 2012-11-26 "6.84" 6.84 7.01 -0.0245499694120397
"1183" 2012-11-27 "6.84" 6.84 6.84 0
"1184" 2012-11-28 "6.82" 6.82 6.84 -0.00292825977908833
